"word","freq"
"рекламн",3
"дієв",3
"металошукач",3
"персональн",3
"застосовув",3
"кгн",3
"орієнтув",3
"супроводжув",3
"здібност",3
"вершин",3
"одержанн",3
"казачк",3
"стояч",3
"науковометодологічн",3
"іванофранківськ",3
"відповідальніст",3
"поб",3
"єлизавет",3
"еліт",3
"перевірит",3
"актуальност",3
"завершил",3
"турнір",3
"лідерств",3
"недолік",3
"патріотичн",3
"оцінк",3
"collection",3
"proquest",3
"ян",3
"міжшкільн",3
"навчальновиробнич",3
"інфб",3
"старост",3
"минул",3
"взаємод",3
"профілактик",3
"сграбовськ",3
"енерг",3
"запуск",3
"кондратюк",3
"польот",3
"політ",3
"упровадженн",3
"виправданн",3
"картографічн",3
"федераці",3
"безпечн",3
"адміністраці",3
"iiіi",3
"відкритт",3
"тгшевченк",3
"дф",3
"частот",3
"авзарубін",2
"популяризаці",2
"піщанобрідськ",2
"чемпіонат",2
"андрійович",2
"анжелік",2
"апробац",2
"атестац",2
"візуалізаці",2
"захищ",2
"конструкційн",2
"міжпредметн",2
"нанотехнологі",2
"оцінил",2
"приходьк",2
"публікаці",2
"розділ",2
"ігорівн",2
"інформаційноцифров",2
"доведенн",2
"комісіє",2
"овприсяжнюк",2
"серверн",2
"іт",2
"гордієнк",2
"молодіжн",2
"спорт",2
"холодн",2
"developer",2
"systems",2
"вячесл",2
"вячеславович",2
"жернов",2
"ліцейнауков",2
"мажар",2
"сектор",2
"слободяник",2
"цнту",2
"злет",2
"назар",2
"благодійн",2
"виготовил",2
"др",2
"клаптиков",2
"люб",2
"майстрин",2
"малеч",2
"постражд",2
"почутт",2
"пошитт",2
"верхн",2
"доб",2
"збільшув",2
"знаєм",2
"материк",2
"найдовш",2
"настают",2
"нахилен",2
"обертанн",2
"обидв",2
"однак",2
"освітлю",2
"почн",2
"річн",2
"вираз",2
"висловит",2
"компетентнісн",2
"національнопатріотичн",2
"нормативноправ",2
"орієнтован",2
"психологопедагогічн",2
"реформ",2
"світогляд",2
"цифровізац",2
"призначен",2
"призначенн",2
"вийшл",2
"вкінц",2
"заверш",2
"запамятал",2
"зроб",2
"зібран",2
"ку",2
"мін",2
"оплеск",2
"повернул",2
"розробок",2
"соколівськ",2
"сподобал",2
"створ",2
"щелеп",2
"інтерфейс",2
"будьяк",2
"логік",2
"прокоментувал",2
"пропонув",2
"художньоестетичн",2
"прем",2
"протокол",2
"бізнесосвіт",2
"відкривают",2
"дивит",2
"закон",2
"знаєш",2
"зобовязан",2
"незламн",2
"перемогт",2
"харчуванн",2
"чорн",2
"юрченк",2
"ворог",2
"відповідаюч",2
"екосистем",2
"роботпавук",2
"створил",2
"суботцівськ",2
"escape",2
"robot",2
"баліцьк",2
"георелігійн",2
"дидактичн",2
"жанр",2
"жив",2
"кропивк",2
"платформер",2
"послух",2
"сполук",2
"стін",2
"відповіл",2
"глобальн",2
"крок",2
"підлітк",2
"випуск",2
"вирішенн",2
"долорес",2
"жораївн",2
"завітренк",2
"занурил",2
"зор",2
"окресл",2
"опрацюванн",2
"повсякденн",2
"поповнюв",2
"мобільност",2
"нарахуванн",2
"проживанн",2
"сесі",2
"стипенді",2
"студміст",2
"почут",2
"прогресивн",2
"піднім",2
"температурн",2
"традиціє",2
"турбуют",2
"величезн",2
"засвоїт",2
"кіберзлочинніст",2
"отрима",2
"переглянул",2
"унікальн",2
"інтелект",2
"bluetooth",2
"вбудован",2
"датчик",2
"код",2
"кольоров",2
"лаборатор",2
"мікроклімат",2
"програмув",2
"смартфон",2
"субот",2
"фрагмент",2
"відображают",2
"відчувал",2
"концертн",2
"бер",2
"договор",2
"згад",2
"мужніст",2
"налаштован",2
"незалежност",2
"незалежніст",2
"ніч",2
"рекомендован",2
"звуч",2
"мовчанн",2
"пісн",2
"анатолійович",2
"відомост",2
"опановуют",2
"володіт",2
"впроваджув",2
"маніпулятор",2
"мікроелектронік",2
"наближенн",2
"натале",2
"однозначн",2
"продовжув",2
"спрямованост",2
"ствикл",2
"бобр",2
"випускнице",2
"домовил",2
"класичн",2
"кінц",2
"природничоекономікоправов",2
"розказ",2
"сірик",2
"англійськ",2
"демонструв",2
"краєзнавчотуристичн",2
"онлайнурок",2
"охоплювал",2
"поглибит",2
"позиці",2
"allvideos",2
"joomlaworks",2
"plugin",2
"starts",2
"боронит",2
"вагом",2
"виголосил",2
"грамот",2
"настр",2
"отримал",2
"панувал",2
"позиц",2
"пісне",2
"студентств",2
"сумлінн",2
"теплот",2
"швидк",2
"lego",2
"бот",2
"брат",2
"відеоматеріал",2
"відеоролик",2
"допомогт",2
"механізм",2
"набор",2
"побачил",2
"повідом",2
"сері",2
"астроном",2
"еколог",2
"пошукувач",2
"відвідувач",2
"запобіганн",2
"наслідк",2
"пожежнорятувальн",2
"пожежнотехнічн",2
"сигналізаці",2
"соціальноекономічн",2
"історіє",2
"вірш",2
"університетськ",2
"диктант",2
"дім",2
"текст",2
"фатич",2
"британськ",2
"менеджер",2
"політехнік",2
"післявоєнн",2
"реалі",2
"розвинут",2
"спілк",2
"узгодженн",2
"чат",2
"шитік",2
"mozabook",2
"буднік",2
"вектор",2
"опрацьовув",2
"партнерств",2
"бохан",2
"володимирівнабохан",2
"дпнпроф",2
"зш",2
"кхн",2
"означ",2
"органічн",2
"перекон",2
"показал",2
"грин",2
"дизайносвіт",2
"секційн",2
"узял",2
"фазан",2
"іноземн",2
"акцент",2
"відсутніст",2
"мкропивницьк",2
"нелегк",2
"цікавл",2
"алгебр",2
"коефіцієнт",2
"науководослідницьк",2
"нинішн",2
"прогресі",2
"продовж",2
"сер",2
"теорем",2
"уваз",2
"учительметодист",2
"будинок",2
"взаємоді",2
"викладен",2
"встановленн",2
"відповідают",2
"дв",2
"загальнопедагогічн",2
"залежност",2
"запитан",2
"заслуговуют",2
"здійснюв",2
"зрозуміл",2
"концепці",2
"мехатронік",2
"мір",2
"наявніст",2
"нвмироненк",2
"обмінюв",2
"обробк",2
"партнер",2
"пояснен",2
"складаєт",2
"сприйнятт",2
"сірябец",2
"функціонуванн",2
"володінн",2
"дядик",2
"заповнит",2
"зможут",2
"обдарован",2
"обовязк",2
"одногрупник",2
"погодил",2
"сlevermaths",2
"студентівпрактикант",2
"триват",2
"аналогічн",2
"використовувал",2
"влад",2
"ефект",2
"зап",2
"звичн",2
"конгрес",2
"навесн",2
"німеччин",2
"обчисленн",2
"переведенн",2
"поверт",2
"порівнян",2
"поясн",2
"рос",2
"світлов",2
"спостерігаєм",2
"стрілк",2
"чин",2
"європ",2
"лолевченк",2
"формул",2
"філіє",2
"cuspukn",2
"cuspukroped",2
"cusputeam",2
"внесен",2
"майданчик",2
"ніщеменк",2
"побажаєм",2
"подруг",2
"поперш",2
"трьох",2
"шил",2
"борис",2
"вивчен",2
"визначит",2
"враховув",2
"вуз",2
"відповідност",2
"забезпечит",2
"збільшенн",2
"збільшит",2
"майстерност",2
"наповненн",2
"настільк",2
"нр",2
"оголосил",2
"поділ",2
"портфолі",2
"присвоєн",2
"пропозиц",2
"резюм",2
"роботодавц",2
"розробник",2
"рябченк",2
"спираюч",2
"сурін",2
"змонтован",2
"пад",2
"перекритт",2
"рідк",2
"становит",2
"частк",2
"частков",2
"дозвол",2
"йшло",2
"пошит",2
"продовженн",2
"applied",2
"center",2
"interdisciplinary",2
"iscar",2
"research",2
"scientific",2
"бутніст",2
"вчинк",2
"крижанівськ",2
"кінд",2
"ле",2
"словянськ",2
"соціум",2
"твор",2
"утворенн",2
"займ",2
"покликан",2
"стаціонарн",2
"формув",2
"вмплющ",2
"враховуюч",2
"ефективност",2
"розширенн",2
"створюв",2
"інноваційніст",2
"аналітик",2
"розглядают",2
"складают",2
"співбесід",2
"визначают",2
"кооперативн",2
"онлайнрежим",2
"са",2
"батьківщин",2
"захисниц",2
"козацтв",2
"цілісніст",2
"дезодорант",2
"долучен",2
"зміг",2
"сигналізаціє",2
"спритн",2
"чекайт",2
"болід",2
"величин",2
"залишаюч",2
"кут",2
"метеороїд",2
"міжпланетн",2
"помітн",2
"скупченн",2
"тверд",2
"тіл",2
"частинок",2
"буревісник",2
"лабіринт",2
"мотузков",2
"назаренк",2
"пінгвін",2
"рівноваг",2
"закономірност",2
"поколінн",2
"цілісн",2
"вітанн",2
"борц",2
"земляк",2
"літературн",2
"меморіальн",2
"педагогагуманіст",2
"письменник",2
"профспілк",2
"родин",2
"гуров",2
"здійсню",2
"гармон",2
"чудов",2
"використовуюч",2
"лайфхак",2
"новгородк",2
"перешкод",2
"хвилюванн",2
"скелелазінн",2
"фахівец",2
"швидкіст",2
"step",2
"байдуж",2
"готув",2
"нагородженн",2
"переможн",2
"став",2
"студентипершокурсник",2
"чек",2
"єюсобол",2
"загадк",2
"максимум",2
"місячн",2
"степанович",2
"реальност",2
"виникают",2
"гостр",2
"зпоміж",2
"кушнір",2
"районн",2
"спроможніст",2
"ста",2
"труднощ",2
"ініціативн",2
"проректорк",2
"ан",2
"аспірантур",2
"ворон",2
"відділенн",2
"дисертаці",2
"дифференциальных",2
"лінійн",2
"мудр",2
"передов",2
"повяз",2
"систематичн",2
"уравнен",2
"урср",2
"чит",2
"вважают",2
"веснян",2
"відбуватимет",2
"відстан",2
"екватор",2
"рисунк",2
"рус",2
"відпов",2
"інклюз",2
"аудитор",2
"висококваліфікован",2
"непрост",2
"почал",2
"висл",2
"норм",2
"прибиранн",2
"чист",2
"допомагают",2
"задав",2
"смілив",2
"запорук",2
"криз",2
"прикарпатськ",2
"стефаник",2
"сумнів",2
"єсдр",2
"email",2
"slnyk",2
"входит",2
"публікац",2
"ключ",2
"концерт",2
"настанов",2
"прозвуч",2
"конструктивн",2
"передвиборч",2
"тимкович",2
"уважн",2
"dпринтер",2
"fdm",2
"майстерклас",2
"нм",2
"твфурсик",2
"технологіє",2
"продовжит",2
"акт",2
"надісл",2
"httpsmeetgooglecomzmgdcbusxv",2
"липн",2
"дійств",2
"консультаці",2
"оцінок",2
"письмов",2
"пон",2
"похідн",2
"халецьк",2
"дисбаланс",2
"дискримінаці",2
"домаган",2
"допоміг",2
"дум",2
"одностайн",2
"переконанн",2
"покращит",2
"політикоправов",2
"приверненн",2
"пропонуєм",2
"просуванн",2
"сексуальн",2
"скорочен",2
"стереотип",2
"універсальн",2
"внесенн",2
"врахув",2
"матеріальнотехнічн",2
"павич",2
"простір",2
"розробленн",2
"стосувал",2
"біл",2
"вишивальн",2
"картк",2
"книг",2
"майстер",2
"полтавщин",2
"пригод",2
"рушник",2
"батл",2
"викликаюч",2
"капітан",2
"сергєєв",2
"завершен",2
"працювал",2
"реалізован",2
"ітгалуз",2
"пандемі",2
"страх",2
"фінанс",2
"збереженн",2
"просвітницьк",2
"стосунк",2
"цільов",2
"науковоінформаційн",2
"стіл",2
"єдност",2
"адмініструванн",2
"михайлович",2
"моральноетичн",2
"науковотехнічн",2
"обєкт",2
"maps",2
"висловлюют",2
"масл",2
"нівелюванн",2
"перейшл",2
"величк",2
"допоможут",2
"колективн",2
"продовжуєт",2
"розкритт",2
"виконавец",2
"четвер",2
"акцентован",2
"каталог",2
"лл",2
"семенюк",2
"щорок",2
"кібербезпек",2
"потребув",2
"бобейк",2
"візер",2
"довгостроков",2
"колесніченк",2
"компютерніцифр",2
"корик",2
"котрік",2
"омельченк",2
"онiкссистемз",2
"сатир",2
"тов",2
"шершен",2
"webсервер",2
"блокчейн",2
"виготов",2
"відеомонтаж",2
"метеорологічн",2
"підключенн",2
"володіют",2
"суспільногеографічн",2
"фізикогеографічн",2
"історикогеографічн",2
"додатков",2
"узагальненн",2
"індекс",2
"амплітуд",2
"випадков",2
"демід",2
"стохастичн",2
"туртурік",2
"бібліотечн",2
"біографік",2
"біографістик",2
"музейн",2
"історик",2
"етнічн",2
"заочн",2
"поставит",2
"підручник",2
"спосіб",2
"genially",2
"дослідил",2
"нетрадиційн",2
"перевернут",2
"розробит",2
"табличн",2
"альтернативн",2
"форостовськ",2
"худяк",2
"акредитаці",2
"введенн",2
"головченк",2
"звітув",2
"компютерноорієнтован",2
"особливіст",2
"підведен",2
"тенденц",2
"бхб",2
"опрацюв",2
"сумлінніст",2
"тнб",2
"тнбс",2
"світлин",2
"padlet",2
"кравц",2
"зауваж",2
"зроблен",2
"league",2
"legends",2
"добровольц",2
"кіберспортивн",2
"обєдн",2
"посіл",2
"цт",2
"виведенн",2
"зумовил",2
"набув",2
"проаналізувал",2
"складност",2
"class",2
"development",2
"ebsco",2
"scopus",2
"social",2
"sociology",2
"support",2
"ukraine",2
"рішен",2
"фінансов",2
"характеризуєт",2
"йдут",2
"набут",2
"набутт",2
"сприят",2
"філ",2
"волонтер",2
"волонтерськ",2
"гуртков",2
"росіє",2
"тил",2
"мотиваційн",2
"нараховув",2
"поінформувал",2
"тв",2
"бой",2
"будівництв",2
"ведут",2
"григорівн",2
"днз",2
"микитюк",2
"одес",2
"панельн",2
"панорамн",2
"підведенн",2
"савівн",2
"ціп",2
"аналізув",2
"обставин",2
"стверджув",2
"намаг",2
"httpswwwcuspueduuauanewstsdpuimvvynnychenkazaproshuiestudentivnanavchanniazaprohramamyakademichnoimobilnosti",2
"міс",2
"компетенці",2
"конфлікт",2
"налагодженн",2
"продуктивн",2
"ри",2
"коливанн",2
"знайден",2
"кб",2
"орбітальн",2
"освоєнн",2
"павлович",2
"рд",2
"реактивн",2
"союз",2
"юрі",2
"здобув",2
"працюют",2
"розвязк",2
"анексі",2
"мовн",2
"перекручуванн",2
"перетворю",2
"претенз",2
"підстав",2
"стівен",2
"сігел",2
"безбарєрност",2
"запроваджуєт",2
"локальн",2
"дробін",2
"побажан",2
"підсилит",2
"комбінат",2
"загинул",2
"знак",2
"підписан",2
"долуч",2
"новік",2
"функціон",2
"пнб",2
"ілюструв",2
"детал",2
"персонал",2
"дівчат",2
"жінок",2
"зичим",2
"крас",2
"науц",2
"памятн",2
"сюжет",2
"телеканал",2
"номінаці",2
"перегонівськ",2
"помилок",2
"пос",2
"порадил",2
"дитин",2
"кіберграмотност",2
"правопорушен",2
"соціальнопедагогічн",2
"розвяз",2
"фізикоастрономічн",2
"зорецвіт",2
"кфізматн",2
"ліцейінтернат",2
"одинадцятикласник",2
"підвисоцьк",2
"юнацьк",2
"забезпечуют",2
"наснаг",2
"опонент",2
"разов",2
"рецензент",2
"енергі",2
"капілярн",2
"тех",2
"карп",2
"поїздк",2
"памятник",2
"соборност",2
"комунікативн",2
"іп",2
"пліч",2
"ганівськ",1
"канун",1
"ніщербатюк",1
"отг",1
"різдв",1
"спортивнооздоровч",1
"співорганізатор",1
"станціє",1
"статут",1
"автоматик",1
"берест",1
"брезгін",1
"винесен",1
"влас",1
"встановил",1
"відзнак",1
"геннадійович",1
"двом",1
"кресленн",1
"крістін",1
"машинобудівн",1
"металообробк",1
"онлайнсервіс",1
"печерськ",1
"погрібн",1
"сплав",1
"старостенк",1
"стец",1
"техногенн",1
"цимбал",1
"чубар",1
"ігорівнапогрібн",1
"атестаційн",1
"атестаціє",1
"випускниківмагістр",1
"підготовленост",1
"вруч",1
"вручил",1
"махал",1
"мельнік",1
"оришечк",1
"пророблен",1
"ректорат",1
"солодк",1
"тєльн",1
"flutter",1
"kopentech",1
"onix",1
"stemцентр",1
"авіаційн",1
"білецьк",1
"вергун",1
"войтович",1
"григорович",1
"ковал",1
"корецьк",1
"кривоше",1
"льотн",1
"підкомісі",1
"ростисл",1
"станіславович",1
"гонтов",1
"московчук",1
"дніпр",1
"емоц",1
"ковдрочок",1
"лабораторіє",1
"майстрине",1
"марченк",1
"подарован",1
"подушк",1
"студенток",1
"ужгород",1
"черкас",1
"черніг",1
"шевяков",1
"шитт",1
"ініційован",1
"варіац",1
"великобритан",1
"високосн",1
"висот",1
"добов",1
"дозволял",1
"доісторичн",1
"знаменит",1
"зумовлен",1
"календар",1
"камен",1
"камян",1
"кульмінац",1
"кульмінаці",1
"найкоротш",1
"найменш",1
"настанн",1
"обсерваторі",1
"освітленн",1
"освітлюєт",1
"отвор",1
"полуденн",1
"призводит",1
"промен",1
"прояв",1
"піврок",1
"розвертаєт",1
"розташуванн",1
"світил",1
"lens",1
"steam",1
"streamосвіт",1
"xіv",1
"борисович",1
"біоресурс",1
"вгкороленк",1
"всп",1
"головк",1
"григор",1
"двнз",1
"документкамер",1
"донбаськ",1
"дослідноекспериментальн",1
"замін",1
"зппто",1
"культур",1
"левченк",1
"мартинюк",1
"мехатронн",1
"мпдрагоман",1
"навчальнотематичн",1
"ніколаєнк",1
"переяслав",1
"природокористуванн",1
"підбиваюч",1
"робототехнічн",1
"сергеєв",1
"сковород",1
"слюсаренк",1
"станісл",1
"стешенк",1
"сіп",1
"тадейович",1
"теоретикометодологічн",1
"тернопільськ",1
"шаповал",1
"школьн",1
"юрженк",1
"httpszakonradagovualawsshowixtext",1
"постан",1
"bayraktar",1
"безпілотник",1
"використ",1
"виріш",1
"вулице",1
"демонстраці",1
"драйв",1
"друкуванн",1
"задимлен",1
"займают",1
"кот",1
"котяцьк",1
"кусак",1
"мандрівкиз",1
"марш",1
"наблиз",1
"наповнил",1
"обережн",1
"олександрівк",1
"передостанн",1
"пересуванн",1
"повернут",1
"пообіцял",1
"приблиз",1
"прий",1
"приміщенн",1
"програмуют",1
"пункт",1
"розповідд",1
"рухаєм",1
"створю",1
"тридцят",1
"улюблен",1
"фірмен",1
"баченн",1
"вкотр",1
"порекомендувал",1
"httpsitdradagovuabillinfobillscard",1
"httpsknoradagovuanewsmainnewshtml",1
"включен",1
"вів",1
"зареєстрован",1
"колюх",1
"надійшл",1
"номінант",1
"поданн",1
"підкомітет",1
"регламентуют",1
"адміністрац",1
"ар",1
"виживанн",1
"вічн",1
"герберт",1
"голод",1
"голодув",1
"голодуванн",1
"гор",1
"гувер",1
"епідемі",1
"жертв",1
"здавал",1
"колоск",1
"мен",1
"млн",1
"померл",1
"сліз",1
"списк",1
"столітн",1
"страшн",1
"тижден",1
"тиф",1
"трагед",1
"трагеді",1
"холер",1
"чол",1
"єврейськ",1
"модернізув",1
"нищит",1
"помічен",1
"роботорук",1
"чут",1
"aestivum",1
"triticum",1
"автоматизаці",1
"акуленк",1
"арабськ",1
"владислав",1
"водн",1
"гаманюк",1
"гри",1
"дефіцит",1
"друз",1
"дудник",1
"емірат",1
"зарар",1
"зберігают",1
"здоровязбережувальн",1
"кдпу",1
"колегаморганізатор",1
"компютерноінтегрован",1
"метаболічн",1
"незвичн",1
"осіпов",1
"паливод",1
"паростк",1
"передумов",1
"побірченк",1
"пшениц",1
"підвод",1
"розміщен",1
"різноплан",1
"співгол",1
"тренажер",1
"факультативн",1
"фізіологічн",1
"чну",1
"індукці",1
"вийд",1
"втілюв",1
"втілюєт",1
"запевнил",1
"повірил",1
"реалізуєт",1
"юнісеф",1
"вихідн",1
"вчительськ",1
"докторк",1
"діагностуванн",1
"заздалегід",1
"запрошуют",1
"згадан",1
"змістов",1
"ключов",1
"конкретизувал",1
"математиц",1
"найнагальніш",1
"обсяг",1
"розмаїтт",1
"своєчасн",1
"ситуаційн",1
"єктс",1
"адресн",1
"батьківськ",1
"викладачамипредметник",1
"встигл",1
"вціл",1
"долученн",1
"закцентувал",1
"заліковоекзаменаційн",1
"найрозумніш",1
"поселенн",1
"успішніст",1
"нагальн",1
"реж",1
"сес",1
"qrкод",1
"вільненськ",1
"мрійц",1
"оператор",1
"первинн",1
"покерув",1
"роботомпавук",1
"androidдодатк",1
"bluetoothконтролер",1
"dfrobot",1
"makecodemicrobitorg",1
"microbit",1
"tkinter",1
"безпровідн",1
"блочн",1
"ведет",1
"вивод",1
"вологост",1
"двоколісн",1
"диспл",1
"диспле",1
"драйвер",1
"експон",1
"зацікавленн",1
"кабел",1
"керуєт",1
"клешн",1
"мікрокомпютер",1
"облаштуванн",1
"оврєзін",1
"офбаранюк",1
"поповненн",1
"популярност",1
"пульт",1
"підключен",1
"роботманіпулятор",1
"робототехніц",1
"саморобн",1
"чотириколісн",1
"горіл",1
"декоративн",1
"зустр",1
"ляльокмотанок",1
"макет",1
"оч",1
"погод",1
"презентаційн",1
"скелет",1
"цікавинок",1
"чіп",1
"акціє",1
"вваж",1
"висловлюв",1
"владн",1
"вшановуєм",1
"відзначенн",1
"героїзм",1
"гідніст",1
"демократі",1
"державінаголошен",1
"докорінн",1
"жит",1
"заснуванн",1
"змінит",1
"зїждж",1
"йельськ",1
"країнімасов",1
"патріотизм",1
"побитт",1
"подвиг",1
"підписанн",1
"підтримуйм",1
"революц",1
"режимпочал",1
"рішуч",1
"снайдер",1
"трагічн",1
"тімот",1
"універсітет",1
"шануйм",1
"ющенк",1
"ідеал",1
"гімн",1
"курсант",1
"метров",1
"переможем",1
"прапор",1
"промов",1
"розгорнул",1
"флешмобвистоял",1
"hedgehog",1
"hrmanagerom",1
"абист",1
"агенці",1
"викладачівекономік",1
"виокремил",1
"втратит",1
"гречан",1
"довір",1
"дужеадж",1
"економікияк",1
"економіст",1
"закладівищ",1
"зєлизавет",1
"карєр",1
"лекціютренінг",1
"міжнародноїрекрутингов",1
"панченк",1
"перевезен",1
"потрапит",1
"проаналізувализміст",1
"розчарув",1
"спілкуваннястудент",1
"стейкхолдеризавіт",1
"сьогоднішньомужиттєв",1
"технологійцд",1
"транспортн",1
"україніяк",1
"фірм",1
"цілковит",1
"артем",1
"випилюванн",1
"вмі",1
"волод",1
"втілюют",1
"домовленіст",1
"задоволенн",1
"запроваджуют",1
"знат",1
"знаєт",1
"комплект",1
"матеріальн",1
"машинк",1
"окуляр",1
"познайомит",1
"посиленн",1
"працю",1
"приділяєт",1
"проєктув",1
"підтриман",1
"розвиваєт",1
"ручк",1
"сканер",1
"фотолаборатор",1
"ювбутуз",1
"ююмакс",1
"івлупан",1
"антонін",1
"багатогалузев",1
"вплинул",1
"едуард",1
"знайомств",1
"знонмт",1
"підготовч",1
"статус",1
"череп",1
"імввинниченк",1
"відкрив",1
"абаліцьк",1
"амалєєв",1
"веденн",1
"відвідан",1
"днеча",1
"дпасічник",1
"кейстехнолог",1
"навчил",1
"науковопубліцистичн",1
"нкушнір",1
"нммасл",1
"поглянут",1
"поринут",1
"редакці",1
"ршвец",1
"стикаєт",1
"ібережн",1
"галаконцерт",1
"заряд",1
"згадув",1
"оваці",1
"оголос",1
"оцінююч",1
"святк",1
"сплинут",1
"видрукован",1
"відкриваєт",1
"закриваєт",1
"занятьглядач",1
"заповнил",1
"здивув",1
"квартир",1
"надихну",1
"переглядаюч",1
"пересув",1
"пильн",1
"продовжуєм",1
"роботапавук",1
"сумлінніш",1
"шестерн",1
"бійц",1
"виставкимузе",1
"виставкумуз",1
"вразил",1
"гкм",1
"експозиц",1
"знадобл",1
"зразк",1
"ліквідац",1
"музе",1
"мінімальн",1
"пан",1
"поводженн",1
"пожежник",1
"пожежовибухонебезпечн",1
"пожежогасінн",1
"тнм",1
"фахівчин",1
"instagram",1
"sway",1
"бажан",1
"декламуванн",1
"зацікав",1
"музик",1
"поставил",1
"представлят",1
"розкрив",1
"спів",1
"сценк",1
"танц",1
"якнайширш",1
"бол",1
"дом",1
"затишн",1
"зворушлив",1
"писемност",1
"пронизан",1
"процвіт",1
"радіодиктант",1
"xі",1
"абрамов",1
"бахрушин",1
"болонськ",1
"бугр",1
"бутенк",1
"викликиолен",1
"винницьк",1
"вру",1
"віцепрезидент",1
"гармонізац",1
"гожик",1
"дирекці",1
"досвіджанн",1
"задавалиїм",1
"зазначенідосліджув",1
"запис",1
"запорізьк",1
"звикладачкамикафедр",1
"золотар",1
"калашніковарадник",1
"києвомогилянськ",1
"козієвськ",1
"кремен",1
"кузнец",1
"лугов",1
"можливістьспілкув",1
"нажал",1
"ольгоюпуляк",1
"освітицдп",1
"перепонимихайл",1
"пиж",1
"повоєнн",1
"релевантн",1
"секретаріат",1
"семен",1
"талан",1
"таоксан",1
"таценк",1
"тнмраз",1
"україниірин",1
"членств",1
"шкарлет",1
"євроінтеграці",1
"ідентифікув",1
"ізз",1
"індикатор",1
"mozaweb",1
"відеолекці",1
"громадянськ",1
"мпнп",1
"надсил",1
"осік",1
"перегляд",1
"передбачал",1
"шишковськ",1
"аналог",1
"андріївнакалініченк",1
"безперечн",1
"вчителяминаставник",1
"відігр",1
"довіря",1
"додал",1
"допитлив",1
"етичн",1
"жуков",1
"лайкфак",1
"лінгвістичн",1
"моральн",1
"навчанняпід",1
"наставл",1
"неймовірн",1
"педагогомноватор",1
"поєднанн",1
"приготув",1
"примір",1
"підкреслил",1
"скарбниц",1
"фантазі",1
"чуд",1
"щастит",1
"двадц",1
"дизайнер",1
"дизайнпроектн",1
"доповіл",1
"екодизайн",1
"екоестетик",1
"екологізац",1
"етнодизайн",1
"культуролог",1
"мистецтвознавц",1
"митц",1
"привітальн",1
"професорськовикладацьк",1
"пятьох",1
"теологічн",1
"тісн",1
"художник",1
"googleclass",1
"вийш",1
"готов",1
"дніпропетровськ",1
"дякув",1
"електроенергі",1
"епсірик",1
"заключн",1
"зупинит",1
"каховк",1
"миколаївськ",1
"мкамянк",1
"мнов",1
"молександр",1
"надав",1
"оочінч",1
"переб",1
"постачанн",1
"почул",1
"роб",1
"теоретикопрактичн",1
"хмарн",1
"акцентуюч",1
"алгебраїчн",1
"виділил",1
"викладок",1
"відмінник",1
"геометрі",1
"говорим",1
"далек",1
"допрофільн",1
"дослідник",1
"діофант",1
"звертаєт",1
"здійснюют",1
"координат",1
"косинус",1
"менел",1
"метричн",1
"насамперед",1
"науковопопулярн",1
"невизначен",1
"незнайом",1
"обел",1
"одиниц",1
"отримуют",1
"передпрофільн",1
"приводит",1
"спікерк",1
"стартов",1
"сценар",1
"текстов",1
"ухил",1
"формулю",1
"чев",1
"education",1
"webдодатк",1
"webпрогр",1
"workspace",1
"активізуют",1
"актуалізувал",1
"апаратнопрограмн",1
"аіткачук",1
"взаємозвязк",1
"взаємоповязан",1
"виводил",1
"витримув",1
"вчасн",1
"відеосигнал",1
"давач",1
"деталізаціє",1
"донест",1
"дотримуєт",1
"етикет",1
"контролюв",1
"концепціє",1
"мотивувал",1
"навколишн",1
"надходит",1
"накопиченн",1
"нвподопригор",1
"овабрам",1
"овпуляк",1
"передач",1
"поглибил",1
"пригад",1
"прийт",1
"професійноорієнтован",1
"підтримувал",1
"свідчил",1
"свідчит",1
"сенсорн",1
"спостерігал",1
"структурован",1
"субєктобєктн",1
"супроводжувал",1
"темп",1
"тотальн",1
"узагальн",1
"управлянн",1
"уточнююч",1
"чатбот",1
"ілюстрован",1
"googleформ",1
"закінчил",1
"здійснюватимет",1
"магістрантівматематик",1
"магістрівматематик",1
"меднік",1
"мистецьк",1
"нагадал",1
"найрізноманітніш",1
"олегівн",1
"остаточн",1
"осіп",1
"переддипломн",1
"розпочинаєт",1
"сирен",1
"станіславівн",1
"студентамвипускник",1
"студентамивипускник",1
"уроц",1
"інструктаж",1
"америк",1
"батьківзасновник",1
"бенджамін",1
"британ",1
"білор",1
"ввечер",1
"визнан",1
"вранц",1
"втратил",1
"відмовил",1
"відмін",1
"відмінніст",1
"відрізняєт",1
"генераці",1
"депутат",1
"довш",1
"дорівню",1
"доцільніш",1
"електричн",1
"ефективніш",1
"заощадженн",1
"запровад",1
"запровадил",1
"запровадит",1
"зекономим",1
"зекономит",1
"зранк",1
"корист",1
"ляг",1
"медведєв",1
"меридіан",1
"невдал",1
"невдовз",1
"отримуєм",1
"палив",1
"перевел",1
"перевод",1
"переводим",1
"по",1
"поверненн",1
"понеділок",1
"порядок",1
"посп",1
"пояс",1
"приблизн",1
"пробудженн",1
"проголосув",1
"прокидаєт",1
"піонер",1
"рекомендаціє",1
"розділен",1
"розширюют",1
"свічок",1
"скасован",1
"союзник",1
"спат",1
"сполучен",1
"спроб",1
"струм",1
"сходит",1
"узимк",1
"утратим",1
